url,path,title
https://www.amazon.cn/%E4%BA%BA%E9%97%B4%E8%AF%8D%E8%AF%9D-%E5%9B%BD%E6%B0%91%E9%98%85%E8%AF%BB%E7%BB%8F%E5%85%B8-%E7%8E%8B%E5%9B%BD%E7%BB%B4%E8%91%97-%E5%BE%90%E8%B0%83%E5%AD%9A%E6%A0%A1%E6%B3%A8/dp/B00QA3P6L4,文学/文学评论与鉴赏/诗歌词曲,人间词话国民阅读经典
https://www.amazon.cn/%E5%85%88%E7%A7%A6%E4%B8%A4%E6%B1%89%E9%AD%8F%E6%99%8B%E5%8D%97%E5%8C%97%E6%9C%9D%E8%AF%97%E6%AD%8C%E9%89%B4%E8%B5%8F%E8%BE%9E%E5%85%B8-%E9%AD%8F%E8%80%95%E5%8E%9F/dp/B00XCLVCW4,文学/文学评论与鉴赏/诗歌词曲,先秦两汉魏晋南北朝诗歌鉴赏辞典中国古典诗词曲赋鉴赏系列工具书
https://www.amazon.cn/%E8%83%A1%E8%AF%B4-%E8%83%A1%E9%80%82/dp/B00BLYZQLM,文学/文学评论与鉴赏/诗歌词曲,胡说
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B00NSIT6WE,文学/文学评论与鉴赏/诗歌词曲,蒋勋说宋词修订版
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B00VWVAGP0,文学/文学评论与鉴赏/诗歌词曲,中国最美语文系列温和地走进宋词的凉夜
https://www.amazon.cn/%E4%BA%BA%E9%97%B4%E8%AF%8D%E8%AF%9D-%E7%8E%8B%E5%9B%BD%E7%BB%B4/dp/B00OZFM4UU,文学/文学评论与鉴赏/诗歌词曲,人间词话插图本
https://www.amazon.cn/%E8%AF%97%E7%BB%8F%E6%A5%9A%E8%BE%9E%E9%89%B4%E8%B5%8F%E8%BE%9E%E5%85%B8-%E5%91%A8%E5%95%B8%E5%A4%A9/dp/B00XCLULVM,文学/文学评论与鉴赏/诗歌词曲,诗经楚辞鉴赏辞典中国古典诗词曲赋鉴赏系列工具书
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B00LHD0OPK,文学/文学评论与鉴赏/诗歌词曲,声律启蒙与笠翁对韵探源精解
https://www.amazon.cn/%E5%94%90%E8%AF%97%E9%89%B4%E8%B5%8F%E8%BE%9E%E5%85%B8-%E5%91%A8%E5%95%B8%E5%A4%A9/dp/B008QM2SGS,文学/文学评论与鉴赏/诗歌词曲,唐诗鉴赏辞典中国古典诗词曲赋鉴赏系列工具书
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B015XIRG82,文学/文学理论/文学的基础理论,寂寞是毒也是解药
https://www.amazon.cn/%E4%BA%BA%E6%96%87%E5%8D%81%E4%B8%89%E6%AD%A5-%E5%88%98%E5%86%8D%E5%A4%8D/dp/B004BJ1AXM,文学/文学理论/文学的基础理论,人文十三步
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B01AJS52QO,文学/文学评论与鉴赏/诗歌词曲,在最深的红尘里重逢仓央嘉措诗传附白落梅手书仓央嘉措情诗海报明信片签章版
https://www.amazon.cn/%E4%BA%BA%E9%97%B4%E8%AF%8D%E8%AF%9D-%E7%8E%8B%E5%9B%BD%E7%BB%B4/dp/B009FRHR14,文学/文学评论与鉴赏/诗歌词曲,人间词话
https://www.amazon.cn/%E5%AE%8B%E8%AF%8D%E9%89%B4%E8%B5%8F%E8%BE%9E%E5%85%B8-%E5%94%90%E5%9C%AD%E7%92%8B/dp/B00XCLVDKA,文学/文学评论与鉴赏/诗歌词曲,宋词鉴赏辞典中国古典诗词曲赋鉴赏系列工具书
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B01420GG9M,文学/文学理论/文学的基础理论,犀牛字典附赠超酷设计感纹身贴4个
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B01A6I1R0M,文学/文学理论/文学的基础理论,荷马史诗中的生与死
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B01BY6E87Y,文学/文学理论/文学的基础理论,好剧本是改出来的
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B0116IDRT0,文学/文学理论/文学的基础理论,面向21世纪课程教材文学理论教程第五版
https://www.amazon.cn/%E8%AF%97%E8%AE%BA-%E6%9C%B1%E5%85%89%E6%BD%9C/dp/B008R72E98,文学/文学理论/文学的基础理论,诗论武汉大学百年名典
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B013W5TSVG,文学/文学理论/文学的基础理论,思享家丛书正义的可能附亚马逊独家明信片
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B00HL7JH3Q,文学/文学理论/文学的基础理论,你不可不知的人性套装共2册
https://www.amazon.cn/%E7%89%9B%E6%B4%A5%E9%80%9A%E8%AF%86%E8%AF%BB%E6%9C%AC-%E6%96%87%E5%AD%A6%E7%90%86%E8%AE%BA%E5%85%A5%E9%97%A8-%E4%B9%94%E7%BA%B3%E6%A3%AE%E2%80%A2%E5%8D%A1%E5%8B%92/dp/B00I2KOD9O,文学/文学理论/文学的基础理论,牛津通识读本文学理论入门中文版
https://www.amazon.cn/%E8%B0%88%E6%96%87%E5%AD%A6-%E6%9C%B1%E5%85%89%E6%BD%9C/dp/B005TP80OY,文学/文学理论/文学的基础理论,谈文学
https://www.amazon.cn/%E6%99%AE%E7%BD%97%E7%B1%B3%E4%BF%AE%E6%96%AF%E4%B9%8B%E7%BD%AA-%E5%88%98%E5%B0%8F%E6%9E%AB/dp/B008XCYBAW,文学/文学评论与鉴赏/戏剧,普罗米修斯之罪
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B00YTWCVQG,文学/文学理论/文学的基础理论,写给大家的西方美术史
https://www.amazon.cn/%E6%BA%90%E6%B3%89-%E5%AE%89%C2%B7%E5%85%B0%E5%BE%B7/dp/B00VLQ6CCW,文学/文学理论/文学的基础理论,源泉
https://www.amazon.cn/%E9%98%BF%E7%89%B9%E6%8B%89%E6%96%AF%E8%80%B8%E8%80%B8%E8%82%A9/dp/B00VLQ64C0,文学/文学理论/文学的基础理论,阿特拉斯耸耸肩重现经典
https://www.amazon.cn/%E5%BD%93%E6%88%91%E4%BB%AC%E9%98%85%E8%AF%BB%E6%97%B6-%E6%88%91%E4%BB%AC%E7%9C%8B%E5%88%B0%E4%BA%86%E4%BB%80%E4%B9%88-%E5%BD%BC%E5%BE%97%C2%B7%E6%9B%BC%E5%BE%B7%E5%B0%94%E6%A1%91%E5%BE%B7/dp/B01C6MGM7Y,文学/文学理论/文学的基础理论,当我们阅读时我们看到了什么
https://www.amazon.cn/%E5%9B%BE%E4%B9%A6/dp/B018528R8G,文学/文学评论与鉴赏/戏剧,晚清报载小说戏曲禁毁史料汇编套装共2册
https://www.amazon.cn/%E8%8E%8E%E5%A3%AB%E6%AF%94%E4%BA%9A%E7%A0%94%E7%A9%B6%E5%8D%81%E8%AE%B2-%E9%99%86%E8%B0%B7%E5%AD%99/dp/B0099MSTDA,文学/文学评论与鉴赏/戏剧,莎士比亚研究十讲名家专题精讲
